Name,Finish,Duration,run,iterations,Fleetsize,Price1,Price2,Spacing,Demand Factor Adjust,Max Deviation Factor,Opt out distance,demand,served,serviceratio,alternate,serviceMSA,devFactP_MSA,walkTP_MSA,waitTP_MSA,devFactO_MSA,walkTO_MSA,waitTO_MSA.append
Iteration_2023-02-24_12:40:43,12:40:43,35.796263,26,7,4,2,0.375,0,1,2,0.7,"[198, 162, 155, 150, 148, 147, 147]","[139, 130, 129, 130, 130, 130, 130]","[0.702020202020202, 0.8024691358024691, 0.832258064516129, 0.8666666666666667, 0.8783783783783784, 0.8843537414965986, 0.8843537414965986]",False,"[1, 0.702020202020202, 0.8024691358024691, 0.832258064516129, 0.8666666666666667, 0.8783783783783784, 0.8843537414965986, 0.8843537414965986]","[1.0, 1.2135276574963731, 1.2822417836432438, 1.3165988467166794, 1.3346283941765595, 1.3466480924831463, 1.360422119977336, 1.360422119977336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.479036545639878, 8.094646612664581, 8.847890089850058, 9.064800355265017, 9.182325048388707, 9.108104874596453, 9.108104874596453]","[1.0, 1.1677386174638669, 1.202994507153116, 1.225162249951145, 1.2355304984499487, 1.2424426641158177, 1.246144683639413, 1.246144683639413]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.4333044294026103, 1.8990417815782683, 2.0676715150010136, 2.1190069289712428, 2.153230538284729, 2.1790583932841776, 2.1790583932841776]"
Iteration_2023-02-24_12:41:14,12:41:14,31.684021,27,6,4,2,0.375,0,1,2,0.7,"[202, 172, 165, 164, 163, 163]","[151, 144, 147, 147, 146, 146]","[0.7475247524752475, 0.8372093023255814, 0.8909090909090909, 0.8963414634146342, 0.8957055214723927, 0.8957055214723927]",False,"[1, 0.7475247524752475, 0.8372093023255814, 0.8909090909090909, 0.8963414634146342, 0.8957055214723927, 0.8957055214723927]","[1.0, 1.215672104182815, 1.2815832704403054, 1.3099573494280903, 1.3269817968207611, 1.3388980135093649, 1.3388980135093649]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.946681046601731, 7.317546455973306, 7.382961454871186, 7.389938194068267, 7.343341528426653, 7.343341528426653]","[1.0, 1.1560428098033448, 1.1929179480275847, 1.2108590802882009, 1.2216237596445707, 1.2282555983984673, 1.2282555983984673]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.4446180799743809, 1.8662050278606346, 1.990283941280157, 2.0647312893318706, 2.095825774354025, 2.095825774354025]"
Iteration_2023-02-24_12:41:51,12:41:51,36.794366,28,7,4,2,0.375,0,1,2,0.7,"[240, 191, 179, 172, 171, 170, 170]","[151, 146, 145, 144, 144, 143, 143]","[0.6291666666666667, 0.7643979057591623, 0.8100558659217877, 0.8372093023255814, 0.8421052631578947, 0.8411764705882353, 0.8411764705882353]",False,"[1, 0.6291666666666667, 0.7643979057591623, 0.8100558659217877, 0.8372093023255814, 0.8421052631578947, 0.8411764705882353, 0.8411764705882353]","[1.0, 1.2433231186517741, 1.3138935149167497, 1.3475286724113003, 1.3684239689517004, 1.3823541666453003, 1.3911789748757337, 1.3911789748757337]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.422701078756735, 8.302108510826868, 9.169463934744178, 9.537404134447929, 9.773427704533377, 9.952198579058953, 9.952198579058953]","[1.0, 1.1633093908325822, 1.2188427600931133, 1.2449780475688157, 1.2606592200542373, 1.2711133350445183, 1.2785805600375764, 1.2785805600375764]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.9472517585546847, 2.0745196072719327, 1.9926680866926694, 1.9257175340236816, 1.8810838322443564, 1.8382350432318408, 1.8382350432318408]"
Iteration_2023-02-24_12:42:28,12:42:28,36.701051,29,7,4,2,0.375,0,1,2,0.7,"[214, 171, 164, 162, 160, 160, 159]","[145, 144, 142, 139, 139, 139, 139]","[0.677570093457944, 0.8421052631578947, 0.8658536585365854, 0.8580246913580247, 0.86875, 0.86875, 0.8742138364779874]",False,"[1, 0.677570093457944, 0.8421052631578947, 0.8658536585365854, 0.8580246913580247, 0.86875, 0.86875, 0.8742138364779874]","[1.0, 1.2099923465395708, 1.2817491149436981, 1.315851421078169, 1.3414540880808405, 1.3585225327492882, 1.3707142789410367, 1.3707142789410367]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 7.344250480512536, 8.867274690843608, 9.581421560002864, 9.76804820812499, 9.856130479021944, 9.919046386805485, 9.919046386805485]","[1.0, 1.1454714375519877, 1.193269003259658, 1.2143360005114925, 1.2308027919673927, 1.241780652937993, 1.2496219822027073, 1.2496219822027073]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.73382890663225, 1.8934039059368466, 1.9550446061167275, 1.982959455201612, 2.001569354591535, 2.014862139870052, 2.014862139870052]"
Iteration_2023-02-24_12:42:59,12:42:59,31.277111,30,6,4,2,0.375,0,1,2,0.7,"[209, 174, 166, 161, 161, 161]","[141, 136, 135, 138, 138, 138]","[0.6746411483253588, 0.7816091954022989, 0.8132530120481928, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571]",False,"[1, 0.6746411483253588, 0.7816091954022989, 0.8132530120481928, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571]","[1.0, 1.2374046537024417, 1.2955422612644136, 1.3251389360544454, 1.3390132287285545, 1.3482627571779606, 1.3482627571779606]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.938249261542318, 8.377187165329778, 8.966768372670293, 9.0344837069752, 9.079627263178471, 9.079627263178471]","[1.0, 1.139197083114459, 1.1754777785179586, 1.196845425695116, 1.2087450081030005, 1.21667806304159, 1.21667806304159]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.2249406083763783, 1.404541873199035, 1.462309069476712, 1.544614265184536, 1.5994843956564184, 1.5994843956564184]"
Iteration_2023-02-24_12:43:31,12:43:31,31.900025,31,6,4,2,0.375,0,1,2,0.7,"[197, 161, 157, 156, 155, 155]","[146, 141, 141, 141, 141, 141]","[0.7411167512690355, 0.8757763975155279, 0.8980891719745223, 0.9038461538461539, 0.9096774193548387, 0.9096774193548387]",False,"[1, 0.7411167512690355, 0.8757763975155279, 0.8980891719745223, 0.9038461538461539, 0.9096774193548387, 0.9096774193548387]","[1.0, 1.2313559023954062, 1.2839738055533747, 1.310282757132359, 1.3260681280797495, 1.3365917087113433, 1.3365917087113433]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.2500084274260495, 6.168217431796215, 6.525934032860357, 6.730601358362714, 6.849927187480379, 6.849927187480379]","[1.0, 1.143821309501241, 1.1918142068353594, 1.2158106555024186, 1.2302085247026542, 1.2398071041694778, 1.2398071041694778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.6315571337583589, 0.6868588358446003, 0.7145096868877211, 0.7311001975135936, 0.7421605379308418, 0.7421605379308418]"
Iteration_2023-02-24_12:44:07,12:44:07,36.188683,32,7,4,2,0.375,0,1,2,0.7,"[210, 164, 156, 152, 149, 149, 148]","[136, 138, 136, 132, 130, 130, 130]","[0.6476190476190476, 0.8414634146341463, 0.8717948717948718, 0.868421052631579, 0.87248322147651, 0.87248322147651, 0.8783783783783784]",False,"[1, 0.6476190476190476, 0.8414634146341463, 0.8717948717948718, 0.868421052631579, 0.87248322147651, 0.87248322147651, 0.8783783783783784]","[1.0, 1.2452261430799565, 1.3177103378600787, 1.3576211215890666, 1.3787417003048954, 1.3881938463373098, 1.3949453792176059, 1.3949453792176059]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.701197491519725, 8.851815521496539, 9.615420841590304, 9.837750300768374, 9.9142057510291, 9.968816786929617, 9.968816786929617]","[1.0, 1.1576817571583544, 1.202224845119691, 1.2298557301250028, 1.2467737321412433, 1.2580524001520703, 1.2661085915883754, 1.2661085915883754]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.5486717212484369, 1.6799970266474527, 1.6618000327808073, 1.6658364653436635, 1.6682536297205097, 1.6699801757039714, 1.6699801757039714]"
Iteration_2023-02-24_12:44:54,12:44:54,47.27831,33,9,4,2,0.375,0,1,2,0.7,"[215, 177, 171, 169, 169, 167, 164, 164, 164]","[152, 142, 140, 139, 139, 139, 139, 139, 139]","[0.7069767441860465, 0.8022598870056498, 0.8187134502923976, 0.8224852071005917, 0.8224852071005917, 0.8323353293413174, 0.8475609756097561, 0.8475609756097561, 0.8475609756097561]",False,"[1, 0.7069767441860465, 0.8022598870056498, 0.8187134502923976, 0.8224852071005917, 0.8224852071005917, 0.8323353293413174, 0.8475609756097561, 0.8475609756097561, 0.8475609756097561]","[1.0, 1.2210274153205054, 1.2953520042833757, 1.3249290009293495, 1.3426751989169339, 1.352947414572428, 1.3602847114692094, 1.3694425517351376, 1.376565316386415, 1.376565316386415]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.613392824234951, 9.3263211767685, 10.26765426697991, 10.839474229678284, 11.202725594887111, 11.441631119400585, 11.61092411941259, 11.742596452755262, 11.742596452755262]","[1.0, 1.1466269629492747, 1.2028071580495538, 1.2180091827815631, 1.226555109364955, 1.2322523937538827, 1.2363218826031168, 1.2393739992400425, 1.2417478677354292, 1.2417478677354292]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.609433254843844, 1.740581948802932, 1.6843293153646919, 1.6466878323533298, 1.621593510345755, 1.5866207354713444, 1.5610254677948978, 1.5411180373798838, 1.5411180373798838]"
Iteration_2023-02-24_12:45:28,12:45:28,33.31007,34,6,4,2,0.375,0,1,2,0.7,"[198, 156, 147, 145, 144, 144]","[128, 122, 124, 122, 121, 121]","[0.6464646464646465, 0.782051282051282, 0.8435374149659864, 0.8413793103448276, 0.8402777777777778, 0.8402777777777778]",False,"[1, 0.6464646464646465, 0.782051282051282, 0.8435374149659864, 0.8413793103448276, 0.8402777777777778, 0.8402777777777778]","[1.0, 1.208502660872286, 1.2698395670600096, 1.2932195000378681, 1.3083214228214284, 1.318389371343802, 1.318389371343802]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.538384636619632, 7.219358570269083, 7.6859461253293935, 8.092577536373284, 8.346439827093036, 8.346439827093036]","[1.0, 1.1386565876288883, 1.178238559487043, 1.2067272441376256, 1.2207109021153322, 1.2271167315525433, 1.2271167315525433]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.7977000477714302, 2.172064911916698, 2.2497383821995305, 2.502993232549467, 2.6640540482248922, 2.6640540482248922]"
Iteration_2023-02-24_12:46:05,12:46:05,37.706919,35,7,4,2,0.375,0,1,2,0.7,"[179, 156, 150, 147, 145, 144, 144]","[132, 131, 129, 128, 128, 128, 128]","[0.7374301675977654, 0.8397435897435898, 0.86, 0.8707482993197279, 0.8827586206896552, 0.8888888888888888, 0.8888888888888888]",False,"[1, 0.7374301675977654, 0.8397435897435898, 0.86, 0.8707482993197279, 0.8827586206896552, 0.8888888888888888, 0.8888888888888888]","[1.0, 1.2286548463318665, 1.298413537145268, 1.333292882551969, 1.3516189075560527, 1.3638362575587752, 1.3725629361321483, 1.3725629361321483]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.851111321867484, 7.302535999612997, 7.992282565246232, 8.569687545154753, 8.944102648241708, 9.210388476925294, 9.210388476925294]","[1.0, 1.1366177281017864, 1.1837691237359245, 1.208949267535661, 1.225851443343981, 1.2371195605495278, 1.245168215696347, 1.245168215696347]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0041200764208764, 1.3204435394475822, 1.3662944407688458, 1.3577937407803318, 1.3521266074546558, 1.348078655079173, 1.348078655079173]"
Iteration_2023-02-24_12:46:42,12:46:42,36.962494,36,7,4,2,0.375,0,1,2,0.7,"[211, 178, 168, 161, 159, 158, 158]","[147, 142, 140, 140, 137, 137, 137]","[0.6966824644549763, 0.797752808988764, 0.8333333333333334, 0.8695652173913043, 0.8616352201257862, 0.8670886075949367, 0.8670886075949367]",False,"[1, 0.6966824644549763, 0.797752808988764, 0.8333333333333334, 0.8695652173913043, 0.8616352201257862, 0.8670886075949367, 0.8670886075949367]","[1.0, 1.1987153387059806, 1.2700577636602983, 1.3054149332856095, 1.3266292350607962, 1.3410521480371014, 1.3513542287344624, 1.3513542287344624]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.598729853890529, 7.20302291794462, 7.985769713289464, 8.363338246446187, 8.63818556252194, 8.825522272609332, 8.825522272609332]","[1.0, 1.1409829553697644, 1.1835130804623613, 1.210721325375825, 1.2270462723239035, 1.2357878860915068, 1.242031895925509, 1.242031895925509]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.5802851906204647, 1.6768102580323843, 1.9085433449514957, 2.0475831971029623, 2.1612841706282366, 2.2424991517177184, 2.2424991517177184]"
Iteration_2023-02-24_12:47:09,12:47:09,26.705807,37,5,4,2,0.375,0,1,2,0.7,"[216, 175, 164, 164, 164]","[154, 153, 148, 148, 148]","[0.7129629629629629, 0.8742857142857143, 0.9024390243902439, 0.9024390243902439, 0.9024390243902439]",False,"[1, 0.7129629629629629, 0.8742857142857143, 0.9024390243902439, 0.9024390243902439, 0.9024390243902439]","[1.0, 1.2017042712544077, 1.2652347672672466, 1.2918543113007843, 1.307826037720907, 1.307826037720907]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 4.602054239314261, 5.030552290670482, 5.289252471102967, 5.444472579362458, 5.444472579362458]","[1.0, 1.1714384204334283, 1.22076420335437, 1.2403440655215574, 1.2520919828218697, 1.2520919828218697]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.0822908471067, 2.6430993545468926, 2.5853861483320424, 2.5507582246031326, 2.5507582246031326]"
Iteration_2023-02-24_12:47:46,12:47:46,36.713015,38,7,4,2,0.375,0,1,2,0.7,"[219, 178, 166, 164, 162, 162, 162]","[150, 144, 142, 140, 140, 141, 141]","[0.684931506849315, 0.8089887640449438, 0.8554216867469879, 0.8536585365853658, 0.8641975308641975, 0.8703703703703703, 0.8703703703703703]",False,"[1, 0.684931506849315, 0.8089887640449438, 0.8554216867469879, 0.8536585365853658, 0.8641975308641975, 0.8703703703703703, 0.8703703703703703]","[1.0, 1.2247910759526404, 1.2970305912439375, 1.3346860432063554, 1.3572793143838062, 1.3723414951687734, 1.3822226561198818, 1.3822226561198818]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.22758656819143, 7.959275614063164, 8.588140148505163, 8.95239673331179, 9.164010614125615, 9.40183877612348, 9.40183877612348]","[1.0, 1.1428966907593634, 1.1942783145673015, 1.2177722073237571, 1.2332756092876054, 1.244847190598891, 1.2559445139774617, 1.2559445139774617]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.3380714888352612, 1.686864317820384, 1.7199787971223275, 1.661028242850902, 1.6132029791870721, 1.5941194040300695, 1.5941194040300695]"
Iteration_2023-02-24_12:48:18,12:48:18,32.1931,39,6,4,2,0.375,0,1,2,0.7,"[230, 186, 177, 166, 166, 167]","[160, 153, 147, 147, 147, 148]","[0.6956521739130435, 0.8225806451612904, 0.8305084745762712, 0.8855421686746988, 0.8855421686746988, 0.8862275449101796]",False,"[1, 0.6956521739130435, 0.8225806451612904, 0.8305084745762712, 0.8855421686746988, 0.8855421686746988, 0.8862275449101796]","[1.0, 1.2239552937386131, 1.2956826771175811, 1.3295333193230787, 1.3410285454591087, 1.3486920295497953, 1.3486920295497953]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 7.07020552009344, 8.6182506792049, 9.378881876285632, 9.68394375709974, 9.887318344309145, 9.887318344309145]","[1.0, 1.1569700257278737, 1.2078684663887331, 1.2294209052227008, 1.2396799717614408, 1.2465193494539342, 1.2465193494539342]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.143627479429081, 2.949271956889566, 3.3643812326347975, 3.315074397171769, 3.2822031735297497, 3.2822031735297497]"
Iteration_2023-02-24_12:48:49,12:48:49,31.567225,40,6,4,2,0.375,0,1,2,0.7,"[230, 187, 175, 172, 171, 171]","[153, 153, 149, 147, 147, 149]","[0.6652173913043479, 0.8181818181818182, 0.8514285714285714, 0.8546511627906976, 0.8596491228070176, 0.8713450292397661]",False,"[1, 0.6652173913043479, 0.8181818181818182, 0.8514285714285714, 0.8546511627906976, 0.8596491228070176, 0.8713450292397661]","[1.0, 1.233780852096991, 1.3019033891589664, 1.3431555848605752, 1.359128551938503, 1.3686303446035364, 1.3686303446035364]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 7.547495256737399, 9.281190361472586, 10.25550041811292, 10.693849936245714, 10.922780060827419, 10.922780060827419]","[1.0, 1.1514912811281963, 1.205663321953287, 1.2253306800105468, 1.2344790175493299, 1.2401289111241554, 1.2401289111241554]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.211990699504988, 2.669249463474094, 2.6960831610380946, 2.457654345430318, 2.307901210627126, 2.307901210627126]"
Iteration_2023-02-24_12:49:37,12:49:37,47.336516,41,9,4,2,0.375,0,1,2,0.7,"[228, 181, 169, 165, 163, 162, 160, 160, 160]","[148, 145, 142, 143, 142, 142, 142, 142, 142]","[0.6491228070175439, 0.8011049723756906, 0.8402366863905325, 0.8666666666666667, 0.8711656441717791, 0.8765432098765432, 0.8875, 0.8875, 0.8875]",False,"[1, 0.6491228070175439, 0.8011049723756906, 0.8402366863905325, 0.8666666666666667, 0.8711656441717791, 0.8765432098765432, 0.8875, 0.8875, 0.8875]","[1.0, 1.24640795129723, 1.3257081944073894, 1.3625287130689039, 1.3827903354014506, 1.3960347902352972, 1.4054951151166164, 1.411887588827633, 1.4168595128250905, 1.4168595128250905]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 8.04990955812344, 10.330602505323066, 11.839515213182572, 12.243721444720048, 12.513533001781084, 12.69185471137968, 12.789702465310755, 12.865806273923814, 12.865806273923814]","[1.0, 1.178711863291912, 1.225828218617736, 1.2468018886347232, 1.2559922101486864, 1.2621190911579954, 1.2664954347360733, 1.2697776924196316, 1.2723305595068437, 1.2723305595068437]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.4993262264544909, 2.2348299962109635, 2.2637495418726807, 2.1504945695251365, 2.0612015633667538, 1.9974208446821946, 1.9482652992121907, 1.9100332082910765, 1.9100332082910765]"
